ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0045862	positive regulation of proteolysis	15/279	372/18903	0.000446372302920182	0.00337225102822576	0.00227316248471008	PCOLCE/F12/SPON1/TNF/LGALS9/TNFSF10/ADAM9/CCBE1/S100A10/ANXA2/CLEC3B/FBLN1/S100A9/ADAM8/CTSD	15
BP	GO:0051098	regulation of binding	15/279	372/18903	0.000446372302920182	0.00337225102822576	0.00227316248471008	ADAM15/SPON1/CSF3/IGF1/CTHRC1/NGF/S100A10/TGFB1/ANXA2/LIF/LOX/WNT5A/SLPI/CTSZ/PLXND1	15
BP	GO:2000106	regulation of leukocyte apoptotic process	7/279	93/18903	0.000454565107450361	0.00342632332700055	0.00230961146789909	GAS6/CCL21/LGALS9/ANXA1/WNT5A/CCL5/ADAM8	7
BP	GO:0016331	morphogenesis of embryonic epithelium	9/279	153/18903	0.000457493253678979	0.00344055721914487	0.00231920623097071	LAMA5/SULF1/SFRP1/CTHRC1/TGFB1/WNT4/WNT5A/SEMA4C/ST14	9
BP	GO:0007159	leukocyte cell-cell adhesion	16/279	414/18903	0.000461898172431615	0.00346580737545627	0.00233622682272966	IL1A/LRG1/IL15/TNF/IGFBP2/CCL21/LGALS9/ANXA1/EBI3/IGF1/MDK/EPO/IGF2/S100A9/CCL5/ADAM8	16
BP	GO:2001233	regulation of apoptotic signaling pathway	15/279	374/18903	0.000471988005301015	0.00353350296276258	0.00238185897411968	IL1A/TNF/TNFSF12/PF4/IGF1/TNFSF10/SFRP1/HYAL2/CX3CL1/SERPINE1/WNT4/EPO/FGB/S100A9/MUC1	15
BP	GO:0031293	membrane protein intracellular domain proteolysis	3/279	11/18903	0.000480752231958452	0.00356683662679488	0.00240432848600415	MMP7/ADAM9/TGFB1	3
BP	GO:0035581	sequestering of extracellular ligand from receptor	3/279	11/18903	0.000480752231958452	0.00356683662679488	0.00240432848600415	FBN1/LTBP1/FBN2	3
BP	GO:0048563	post-embryonic animal organ morphogenesis	3/279	11/18903	0.000480752231958452	0.00356683662679488	0.00240432848600415	FBN1/EFEMP1/MFAP2	3
BP	GO:0110011	regulation of basement membrane organization	3/279	11/18903	0.000480752231958452	0.00356683662679488	0.00240432848600415	LAMC1/LAMA1/LAMB1	3
BP	GO:0006949	syncytium formation	6/279	68/18903	0.000498148698655489	0.00368763768199332	0.00248575790050861	GDF15/ADAMTS15/ADAM12/ADAM9/CD109/ADAMTS5	6
BP	GO:0030501	positive regulation of bone mineralization	5/279	45/18903	0.000509414179333357	0.00376261499869214	0.0025362985103557	PTN/TGFB1/WNT4/FAM20C/FBN2	5
BP	GO:0070482	response to oxygen levels	14/279	337/18903	0.000513316000430619	0.00378299030161452	0.00255003306743051	IL1A/ADAM15/TNF/PLOD2/EGLN1/PDGFA/ANGPTL4/MMP2/ANGPT2/SFRP1/EPO/VEGFB/EGLN2/ADAM8	14
BP	GO:1903510	mucopolysaccharide metabolic process	7/279	95/18903	0.000517138169057144	0.00379487939933683	0.00255804725459902	IL15/HPSE/HYAL2/TGFB1/HYAL3/BGN/DCN	7
BP	GO:0071706	tumor necrosis factor superfamily cytokine production	10/279	189/18903	0.000518369745693638	0.00379487939933683	0.00255804725459902	IL1A/GAS6/LGALS9/PF4/IGF1/C1QTNF4/CX3CL1/WNT5A/ADAM8/CCL3	10
BP	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	10/279	189/18903	0.000518369745693638	0.00379487939933683	0.00255804725459902	IL1A/GAS6/LGALS9/PF4/IGF1/C1QTNF4/CX3CL1/WNT5A/ADAM8/CCL3	10
BP	GO:0071216	cellular response to biotic stimulus	12/279	261/18903	0.000526804773064357	0.00384811698470189	0.00259393357528378	IL1A/TNF/PF4/CSF3/ADAM9/CX3CL1/TGFB1/SERPINE1/CXCL2/WNT5A/CCL5/CCL3	12
BP	GO:2000050	regulation of non-canonical Wnt signaling pathway	4/279	26/18903	0.00053747471630822	0.00391246243710267	0.00263730747219562	SFRP1/SFRP4/WNT5A/RSPO3	4
BP	GO:0051302	regulation of cell division	10/279	190/18903	0.000540191914291222	0.00391246243710267	0.00263730747219562	FGF9/IL1A/PTN/PDGFD/PDGFA/TGFB1/PDGFC/MDK/VEGFB/IGF2	10
BP	GO:0001952	regulation of cell-matrix adhesion	8/279	125/18903	0.000540343104791755	0.00391246243710267	0.00263730747219562	EFEMP2/ADAM15/CCL21/SFRP1/CX3CL1/S100A10/SERPINE1/WNT4	8
BP	GO:0019730	antimicrobial humoral response	8/279	125/18903	0.000540343104791755	0.00391246243710267	0.00263730747219562	PF4/COLEC11/F2/CXCL14/FGB/CXCL2/SLPI/S100A9	8
BP	GO:0046006	regulation of activated T cell proliferation	5/279	46/18903	0.000564721490210452	0.00408005111595281	0.00275027542577786	IGFBP2/LGALS9/IGF1/EPO/IGF2	5
BP	GO:0001704	formation of primary germ layer	8/279	127/18903	0.000600414937320281	0.00432848154159654	0.00291773707644003	COL5A2/MMP2/COL12A1/LAMA3/WNT5A/LAMB1/LAMB3/MMP15	8
BP	GO:0048592	eye morphogenesis	9/279	159/18903	0.000604698620807643	0.00434988638315759	0.0029321656235501	COL5A2/FBN1/EFEMP1/WNT9A/GDF11/WNT5A/MFAP2/TSKU/FBN2	9
BP	GO:0071902	positive regulation of protein serine/threonine kinase activity	11/279	229/18903	0.000622415068362218	0.00444774036810473	0.00299812690748164	IL34/TNF/PDGFD/PDGFA/FGF18/ADAM9/TGFB1/PDGFC/WNT5A/IGF2/ADAM8	11
BP	GO:0002407	dendritic cell chemotaxis	4/279	27/18903	0.000623678310909819	0.00444774036810473	0.00299812690748164	GAS6/CCL21/LGALS9/CCL5	4
BP	GO:0032967	positive regulation of collagen biosynthetic process	4/279	27/18903	0.000623678310909819	0.00444774036810473	0.00299812690748164	F2/TGFB1/WNT4/SERPINF2	4
BP	GO:1903055	positive regulation of extracellular matrix organization	4/279	27/18903	0.000623678310909819	0.00444774036810473	0.00299812690748164	EFEMP2/TNXB/TGFB1/EMILIN1	4
BP	GO:0051147	regulation of muscle cell differentiation	9/279	160/18903	0.000632632456952947	0.0044733019642388	0.00301535743418174	FGF9/EFEMP2/LAMC1/IGF1/LAMA1/NRG1/TGFB1/IGF2/LAMB1	9
BP	GO:0001867	complement activation, lectin pathway	3/279	12/18903	0.000634021946578422	0.0044733019642388	0.00301535743418174	COLEC11/MFAP4/SERPING1	3
BP	GO:0032908	regulation of transforming growth factor beta1 production	3/279	12/18903	0.000634021946578422	0.0044733019642388	0.00301535743418174	CX3CL1/LUM/TSKU	3
BP	GO:0051798	positive regulation of hair follicle development	3/279	12/18903	0.000634021946578422	0.0044733019642388	0.00301535743418174	TNF/HPSE/WNT5A	3
BP	GO:2000508	regulation of dendritic cell chemotaxis	3/279	12/18903	0.000634021946578422	0.0044733019642388	0.00301535743418174	GAS6/CCL21/LGALS9	3
BP	GO:0046651	lymphocyte proliferation	13/279	305/18903	0.000637091070716889	0.00448539224043018	0.00302350723146492	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/WNT4/EPO/CLCF1/IGF2/CCL5	13
BP	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	7/279	99/18903	0.000662803105867737	0.00465650844440837	0.00313885301449041	IL1A/TNF/PF4/IGF1/CX3CL1/SERPINE1/FGB	7
BP	GO:0007369	gastrulation	10/279	196/18903	0.00068771129688389	0.00480793051592339	0.00324092340291761	COL5A2/MMP2/SFRP1/COL12A1/LAMA3/WNT5A/LAMB1/LAMB3/MMP15/MEGF8	10
BP	GO:0001974	blood vessel remodeling	5/279	48/18903	0.000688715341356207	0.00480793051592339	0.00324092340291761	TGFB1/CST3/LIF/RSPO3/SEMA3C	5
BP	GO:0046850	regulation of bone remodeling	5/279	48/18903	0.000688715341356207	0.00480793051592339	0.00324092340291761	SFRP1/MDK/LTBP3/ADAM8/SPP1	5
BP	GO:0008406	gonad development	11/279	233/18903	0.000718204289308374	0.00497903769317092	0.00335626310121651	FGF9/IL1A/ADAM15/PDGFA/TNFSF10/MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	11
BP	GO:0003416	endochondral bone growth	4/279	28/18903	0.000719244489977545	0.00497903769317092	0.00335626310121651	ECM1/COMP/COL27A1/TSKU	4
BP	GO:0010714	positive regulation of collagen metabolic process	4/279	28/18903	0.000719244489977545	0.00497903769317092	0.00335626310121651	F2/TGFB1/WNT4/SERPINF2	4
BP	GO:0042634	regulation of hair cycle	4/279	28/18903	0.000719244489977545	0.00497903769317092	0.00335626310121651	TNF/HPSE/WNT5A/TSKU	4
BP	GO:0060070	canonical Wnt signaling pathway	13/279	310/18903	0.000740639738743449	0.00511644445825067	0.00344888607053591	FGF9/IGFBP2/WNT9A/SFRP1/CTHRC1/TGFB1/MDK/WNT4/SFRP4/WNT5A/SFRP5/RSPO3/IGFBP6	13
BP	GO:0021915	neural tube development	9/279	164/18903	0.000755130224094379	0.00517050523464281	0.00348532728673256	CHRD/PLOD3/SFRP1/CTHRC1/TGFB1/WNT5A/SEMA4C/ST14/SEMA3C	9
BP	GO:0090596	sensory organ morphogenesis	12/279	272/18903	0.000757633323977213	0.00517050523464281	0.00348532728673256	FGF9/COL5A2/FBN1/NTN1/EFEMP1/WNT9A/CTHRC1/GDF11/WNT5A/MFAP2/TSKU/FBN2	12
BP	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	5/279	49/18903	0.000757840749109025	0.00517050523464281	0.00348532728673256	GDF15/LEFTY1/GDF11/TGFB1/INHBC	5
BP	GO:0018208	peptidyl-proline modification	5/279	49/18903	0.000757840749109025	0.00517050523464281	0.00348532728673256	EGLN1/OGFOD1/P4HTM/EGLN2/P4HA1	5
BP	GO:0050798	activated T cell proliferation	5/279	49/18903	0.000757840749109025	0.00517050523464281	0.00348532728673256	IGFBP2/LGALS9/IGF1/EPO/IGF2	5
BP	GO:1904894	positive regulation of receptor signaling pathway via STAT	5/279	49/18903	0.000757840749109025	0.00517050523464281	0.00348532728673256	CRLF3/TNF/F2/TGFB1/CCL5	5
BP	GO:2000116	regulation of cysteine-type endopeptidase activity	11/279	235/18903	0.000770513382094903	0.00524614975586838	0.00353631764491899	TNF/GAS6/LGALS9/TNFSF10/CST4/CST3/CST7/CST2/S100A9/CTSD/CST1	11
BP	GO:0001935	endothelial cell proliferation	10/279	199/18903	0.000773083983156108	0.00525135113577832	0.00353982378416576	LRG1/TNF/TNFSF12/ECM1/SULF1/MDK/VEGFB/WNT5A/IGF2/EGFL7	10
BP	GO:0048565	digestive tract development	8/279	132/18903	0.000774451300773593	0.00525135113577832	0.00353982378416576	FGF9/PCSK5/TNF/SFRP1/PDGFC/WNT5A/SFRP5/MEGF8	8
BP	GO:0045123	cellular extravasation	6/279	74/18903	0.000783288051539979	0.00529610408228119	0.00356999079077917	TNF/CCL21/PDGFD/CX3CL1/MDK/ADAM8	6
BP	GO:0031346	positive regulation of cell projection organization	14/279	352/18903	0.000785770718808946	0.00529610408228119	0.00356999079077917	PLXNA3/PTN/NTN1/CCL21/SERPINF1/NGF/CX3CL1/MDK/EPO/WNT5A/S100A9/AGRN/PLXND1/MEGF8	14
BP	GO:0032943	mononuclear cell proliferation	13/279	312/18903	0.000785852857177415	0.00529610408228119	0.00356999079077917	IL1A/IL15/IGFBP2/IL13/LGALS9/ANXA1/EBI3/IGF1/WNT4/EPO/CLCF1/IGF2/CCL5	13
BP	GO:0043393	regulation of protein binding	10/279	200/18903	0.000803409180212828	0.00538461123432897	0.00362965157403034	ADAM15/SPON1/CSF3/CTHRC1/ANXA2/LOX/WNT5A/SLPI/CTSZ/PLXND1	10
BP	GO:0051918	negative regulation of fibrinolysis	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	F2/SERPINE1/SERPINF2	3
BP	GO:0061430	bone trabecula morphogenesis	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	MMP2/SFRP1/FBN2	3
BP	GO:0090177	establishment of planar polarity involved in neural tube closure	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	SFRP1/CTHRC1/WNT5A	3
BP	GO:0097048	dendritic cell apoptotic process	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	GAS6/CCL21/LGALS9	3
BP	GO:1900115	extracellular regulation of signal transduction	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	FBN1/LTBP1/FBN2	3
BP	GO:1900116	extracellular negative regulation of signal transduction	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	FBN1/LTBP1/FBN2	3
BP	GO:1903054	negative regulation of extracellular matrix organization	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	TGFB1/CST3/EMILIN1	3
BP	GO:2000668	regulation of dendritic cell apoptotic process	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	GAS6/CCL21/LGALS9	3
BP	GO:2001046	positive regulation of integrin-mediated signaling pathway	3/279	13/18903	0.000815258455242917	0.00538461123432897	0.00362965157403034	LAMC1/LAMA1/LAMB1	3
BP	GO:0010955	negative regulation of protein processing	4/279	29/18903	0.000824719173015366	0.00541448673449924	0.00364979001142145	SERPINE1/CST7/CTSZ/SERPINF2	4
BP	GO:0042104	positive regulation of activated T cell proliferation	4/279	29/18903	0.000824719173015366	0.00541448673449924	0.00364979001142145	IGFBP2/IGF1/EPO/IGF2	4
BP	GO:1903318	negative regulation of protein maturation	4/279	29/18903	0.000824719173015366	0.00541448673449924	0.00364979001142145	SERPINE1/CST7/CTSZ/SERPINF2	4
BP	GO:0009100	glycoprotein metabolic process	15/279	395/18903	0.000826326926842585	0.00541448673449924	0.00364979001142145	IL15/ADAMTS7/FAM20B/CCL21/HPSE/IGF1/PLOD3/SULF1/GPC1/BGN/CST3/VEGFB/NGLY1/ADAMTS12/DCN	15
BP	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	5/279	50/18903	0.000832016760950098	0.00543026323862697	0.00366042461632567	FGF9/TNF/IGF1/MMP2/ADAMTS1	5
BP	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	5/279	50/18903	0.000832016760950098	0.00543026323862697	0.00366042461632567	TNF/TNFSF12/TNFSF10/SFRP1/HYAL2	5
BP	GO:0032677	regulation of interleukin-8 production	7/279	103/18903	0.000839249904558004	0.00546668884681582	0.00368497834181187	TNF/LGALS9/ANXA1/HYAL2/SERPINE1/WNT5A/ANXA4	7
BP	GO:0006022	aminoglycan metabolic process	8/279	134/18903	0.00085451475021483	0.00554668357408667	0.00373890108109928	IL15/OVGP1/HPSE/HYAL2/TGFB1/HYAL3/BGN/DCN	8
BP	GO:0045137	development of primary sexual characteristics	11/279	238/18903	0.000854883234446721	0.00554668357408667	0.00373890108109928	FGF9/IL1A/ADAM15/PDGFA/TNFSF10/MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	11
BP	GO:0032637	interleukin-8 production	7/279	104/18903	0.000888677496830563	0.00575466504307697	0.00387909695289724	TNF/LGALS9/ANXA1/HYAL2/SERPINE1/WNT5A/ANXA4	7
BP	GO:0060425	lung morphogenesis	5/279	51/18903	0.000911471081678392	0.00589073790873789	0.00397082076907178	TNF/PLOD3/LAMA1/LIF/CTSZ	5
BP	GO:1903532	positive regulation of secretion by cell	12/279	278/18903	0.000915728564140074	0.00590671699559358	0.00398159193067163	IL1A/IL13/IGF1/ADAM9/S100A10/TGFB1/HYAL3/ANXA2/C1QTNF1/FGB/ADAM8/SPP1	12
BP	GO:1901888	regulation of cell junction assembly	10/279	204/18903	0.00093466972586254	0.00600608785781007	0.00404857570921396	TNF/NTN1/SFRP1/SEMA4A/S100A10/WNT4/GPC6/SRPX2/WNT5A/AGRN	10
BP	GO:0001837	epithelial to mesenchymal transition	9/279	169/18903	0.000934764353814502	0.00600608785781007	0.00404857570921396	ADAM15/LRG1/S100A4/IGF1/SFRP1/TGFB1/MDK/WNT4/WNT5A	9
BP	GO:0010464	regulation of mesenchymal cell proliferation	4/279	30/18903	0.000940649890210353	0.00603219086570941	0.00406617119003619	FGF9/PDGFA/CHRD/WNT5A	4
BP	GO:1904019	epithelial cell apoptotic process	8/279	137/18903	0.000986940158814942	0.00631679881144805	0.0042580193352924	TNF/IL13/GAS6/ANGPTL4/MDK/SERPINE1/FGB/SFRP4	8
BP	GO:0002762	negative regulation of myeloid leukocyte differentiation	5/279	52/18903	0.000996434380222261	0.00636525359875571	0.00429068167382843	FBN1/FSTL3/C1QC/SFRP1/CCL3	5
BP	GO:0016322	neuron remodeling	3/279	14/18903	0.0010263175670368	0.00651839698526827	0.00439391236397814	CX3CL1/C1QA/C1QL1	3
BP	GO:0042117	monocyte activation	3/279	14/18903	0.0010263175670368	0.00651839698526827	0.00439391236397814	ADAM10/HYAL2/ADAM9	3
BP	GO:0043922	negative regulation by host of viral transcription	3/279	14/18903	0.0010263175670368	0.00651839698526827	0.00439391236397814	CCL4/CCL5/CCL3	3
BP	GO:1990138	neuron projection extension	9/279	172/18903	0.00105823242138753	0.006703775625261	0.0045188721508893	PLXNA3/NTN1/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/MEGF8/SEMA3C	9
BP	GO:0032148	activation of protein kinase B activity	4/279	31/18903	0.00106758486953957	0.006703775625261	0.0045188721508893	GAS6/IGF1/NRG1/WNT5A	4
BP	GO:0060055	angiogenesis involved in wound healing	4/279	31/18903	0.00106758486953957	0.006703775625261	0.0045188721508893	TNF/HPSE/CX3CL1/SERPINE1	4
BP	GO:0071295	cellular response to vitamin	4/279	31/18903	0.00106758486953957	0.006703775625261	0.0045188721508893	IL15/GAS6/SFRP1/POSTN	4
BP	GO:0098868	bone growth	4/279	31/18903	0.00106758486953957	0.006703775625261	0.0045188721508893	ECM1/COMP/COL27A1/TSKU	4
BP	GO:0043547	positive regulation of GTPase activity	12/279	283/18903	0.00106766085056287	0.006703775625261	0.0045188721508893	TGM2/CCL21/CCL4/SFRP1/CX3CL1/S100A10/WNT4/CCL14/WNT5A/CCL5/AGRN/CCL3	12
BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	5/279	53/18903	0.00108714009681396	0.0068002770895225	0.00458392172947724	SFRP1/CTHRC1/GPC6/WNT5A/RSPO3	5
BP	GO:0071622	regulation of granulocyte chemotaxis	5/279	53/18903	0.00108714009681396	0.0068002770895225	0.00458392172947724	IL34/CCL21/S100A14/MDK/CCL5	5
BP	GO:0032526	response to retinoic acid	7/279	108/18903	0.00110979029506786	0.00691581183875618	0.00466180123946632	TNF/IGFBP2/PDGFA/WNT9A/MMP2/SERPINF1/WNT5A	7
BP	GO:1902106	negative regulation of leukocyte differentiation	7/279	108/18903	0.00110979029506786	0.00691581183875618	0.00466180123946632	FBN1/FSTL3/ANXA1/C1QC/SFRP1/MDK/CCL3	7
BP	GO:0042116	macrophage activation	7/279	109/18903	0.001171289719669	0.00727166544537468	0.00490167456498193	TNF/IL13/CX3CL1/CST7/WNT5A/C1QA/CCL3	7
BP	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	7/279	109/18903	0.001171289719669	0.00727166544537468	0.00490167456498193	IL1A/LGALS9/PF4/C1QTNF4/WNT5A/ADAM8/CCL3	7
BP	GO:0048644	muscle organ morphogenesis	6/279	80/18903	0.00118056332848784	0.00731551320967463	0.00493123140758078	EFEMP2/EGLN1/NRG1/TGFB1/LIF/WNT5A	6
BP	GO:0090090	negative regulation of canonical Wnt signaling pathway	8/279	141/18903	0.00118853913261954	0.00735117007446367	0.00495526693953922	IGFBP2/SFRP1/CTHRC1/MDK/SFRP4/WNT5A/SFRP5/IGFBP6	8
BP	GO:0048863	stem cell differentiation	11/279	248/18903	0.00119330812055999	0.00736689658756156	0.00496586784655658	PTN/SEMA4B/LAMA5/SEMA6C/SFRP1/SEMA4A/NRG1/LIF/LTBP3/SEMA4C/SEMA3C	11
BP	GO:0045671	negative regulation of osteoclast differentiation	4/279	32/18903	0.00120607216766861	0.00743183017284063	0.00500963819129624	FBN1/FSTL3/SFRP1/CCL3	4
BP	GO:1901136	carbohydrate derivative catabolic process	9/279	176/18903	0.00124307628655376	0.0075932442139223	0.00511844395326982	OVGP1/HPSE/GPC1/HYAL2/TGFB1/HYAL3/CST3/NGLY1/ADAMTS12	9
BP	GO:1902905	positive regulation of supramolecular fiber organization	9/279	176/18903	0.00124307628655376	0.0075932442139223	0.00511844395326982	EFEMP2/CCL21/TNXB/CSF3/SFRP1/CX3CL1/S100A10/WNT4/SERPINF2	9
BP	GO:0035107	appendage morphogenesis	8/279	142/18903	0.00124374081714895	0.0075932442139223	0.00511844395326982	FREM2/FGF9/PCSK5/FRAS1/WNT5A/MEGF8/SEMA3C/FBN2	8
BP	GO:0035108	limb morphogenesis	8/279	142/18903	0.00124374081714895	0.0075932442139223	0.00511844395326982	FREM2/FGF9/PCSK5/FRAS1/WNT5A/MEGF8/SEMA3C/FBN2	8
BP	GO:0051384	response to glucocorticoid	8/279	142/18903	0.00124374081714895	0.0075932442139223	0.00511844395326982	TNF/IGFBP2/ANXA1/SERPINF1/ADAM9/MDK/EPO/ANXA3	8
BP	GO:0009886	post-embryonic animal morphogenesis	3/279	15/18903	0.00126895528153322	0.00769042678863263	0.00518395265388257	FBN1/EFEMP1/MFAP2	3
BP	GO:0032905	transforming growth factor beta1 production	3/279	15/18903	0.00126895528153322	0.00769042678863263	0.00518395265388257	CX3CL1/LUM/TSKU	3
BP	GO:2000052	positive regulation of non-canonical Wnt signaling pathway	3/279	15/18903	0.00126895528153322	0.00769042678863263	0.00518395265388257	SFRP1/WNT5A/RSPO3	3
BP	GO:2000345	regulation of hepatocyte proliferation	3/279	15/18903	0.00126895528153322	0.00769042678863263	0.00518395265388257	PTN/TNF/MDK	3
BP	GO:0016055	Wnt signaling pathway	16/279	456/18903	0.00128472203150486	0.00776966026098702	0.0052373622474691	FGF9/IGFBP2/WNT9A/SULF1/SFRP1/CTHRC1/TGFB1/MDK/WNT4/SFRP4/GPC6/WNT5A/SFRP5/RSPO3/TSKU/IGFBP6	16
BP	GO:0070169	positive regulation of biomineral tissue development	5/279	55/18903	0.00128672524116678	0.00776966026098702	0.0052373622474691	PTN/TGFB1/WNT4/FAM20C/FBN2	5
BP	GO:0033135	regulation of peptidyl-serine phosphorylation	8/279	143/18903	0.00130096608503791	0.00782081985757597	0.00527184784024542	TNF/GAS6/CSF3/NGF/TGFB1/LIF/WNT5A/IL11	8
BP	GO:0032611	interleukin-1 beta production	7/279	111/18903	0.00130228822651084	0.00782081985757597	0.00527184784024542	TNF/LGALS9/IGF1/CX3CL1/SERPINB1/WNT5A/CCL3	7
BP	GO:0032651	regulation of interleukin-1 beta production	7/279	111/18903	0.00130228822651084	0.00782081985757597	0.00527184784024542	TNF/LGALS9/IGF1/CX3CL1/SERPINB1/WNT5A/CCL3	7
BP	GO:0198738	cell-cell signaling by wnt	16/279	458/18903	0.00134387136165613	0.00803245612183267	0.00541450733157208	FGF9/IGFBP2/WNT9A/SULF1/SFRP1/CTHRC1/TGFB1/MDK/WNT4/SFRP4/GPC6/WNT5A/SFRP5/RSPO3/TSKU/IGFBP6	16
BP	GO:0048736	appendage development	9/279	178/18903	0.00134481133015875	0.00803245612183267	0.00541450733157208	FREM2/FGF9/PCSK5/FRAS1/COMP/WNT5A/MEGF8/SEMA3C/FBN2	9
BP	GO:0060173	limb development	9/279	178/18903	0.00134481133015875	0.00803245612183267	0.00541450733157208	FREM2/FGF9/PCSK5/FRAS1/COMP/WNT5A/MEGF8/SEMA3C/FBN2	9
BP	GO:0110151	positive regulation of biomineralization	5/279	56/18903	0.00139608366472509	0.00832367720103661	0.00561081324903265	PTN/TGFB1/WNT4/FAM20C/FBN2	5
BP	GO:0043087	regulation of GTPase activity	14/279	376/18903	0.00147175700928914	0.00875907184125498	0.00590430348860979	PLXNA3/TGM2/CCL21/CCL4/SFRP1/CX3CL1/S100A10/WNT4/CCL14/WNT5A/CCL5/AGRN/PLXND1/CCL3	14
BP	GO:1903037	regulation of leukocyte cell-cell adhesion	14/279	377/18903	0.00150874279445232	0.00896306985070509	0.00604181419530279	IL1A/IL15/TNF/IGFBP2/CCL21/LGALS9/ANXA1/EBI3/IGF1/MDK/EPO/IGF2/CCL5/ADAM8	14
BP	GO:0090175	regulation of establishment of planar polarity	5/279	57/18903	0.00151214211112333	0.00896538130774926	0.00604337229919062	SFRP1/CTHRC1/GPC6/WNT5A/RSPO3	5
BP	GO:0036336	dendritic cell migration	4/279	34/18903	0.00151989017097972	0.00896538130774926	0.00604337229919062	GAS6/CCL21/LGALS9/CCL5	4
BP	GO:1902624	positive regulation of neutrophil migration	4/279	34/18903	0.00151989017097972	0.00896538130774926	0.00604337229919062	IL1A/CCL21/MDK/ADAM8	4
BP	GO:1903707	negative regulation of hemopoiesis	7/279	114/18903	0.00151996945108714	0.00896538130774926	0.00604337229919062	FBN1/FSTL3/ANXA1/C1QC/SFRP1/MDK/CCL3	7
BP	GO:0030111	regulation of Wnt signaling pathway	13/279	336/18903	0.00153570972024612	0.0090315289238735	0.00608796099622654	FGF9/IGFBP2/SULF1/SFRP1/CTHRC1/TGFB1/MDK/SFRP4/WNT5A/SFRP5/RSPO3/TSKU/IGFBP6	13
BP	GO:1901215	negative regulation of neuron death	10/279	218/18903	0.0015397264673768	0.0090315289238735	0.00608796099622654	IL13/CSF3/SERPINF1/NGF/CX3CL1/MDK/EPO/CLCF1/ADAM8/PLXND1	10
BP	GO:0030214	hyaluronan catabolic process	3/279	16/18903	0.00154483087667344	0.0090315289238735	0.00608796099622654	HYAL2/TGFB1/HYAL3	3
BP	GO:0042249	establishment of planar polarity of embryonic epithelium	3/279	16/18903	0.00154483087667344	0.0090315289238735	0.00608796099622654	SFRP1/CTHRC1/WNT5A	3
BP	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	3/279	16/18903	0.00154483087667344	0.0090315289238735	0.00608796099622654	TNF/ADAM9/ADAM8	3
BP	GO:0008584	male gonad development	8/279	147/18903	0.00155116594079556	0.00905257160157409	0.00610214541640359	FGF9/IL1A/ADAM15/PDGFA/TNFSF10/SFRP1/WNT4/WNT5A	8
BP	GO:0042303	molting cycle	7/279	115/18903	0.00159850171604628	0.00929603194797391	0.00626625684266409	TNF/HPSE/PDGFA/LAMA5/CD109/WNT5A/TSKU	7
BP	GO:0042633	hair cycle	7/279	115/18903	0.00159850171604628	0.00929603194797391	0.00626625684266409	TNF/HPSE/PDGFA/LAMA5/CD109/WNT5A/TSKU	7
BP	GO:0046546	development of primary male sexual characteristics	8/279	148/18903	0.00161931230769956	0.00940053408101376	0.00633669950141342	FGF9/IL1A/ADAM15/PDGFA/TNFSF10/SFRP1/WNT4/WNT5A	8
BP	GO:0003007	heart morphogenesis	11/279	258/18903	0.0016351359950453	0.00944274821243872	0.00636515514693822	ADAM15/LEFTY1/EGLN1/ELN/NRG1/TGFB1/WNT5A/PLXND1/ADAMTS1/MEGF8/SEMA3C	11
BP	GO:0048010	vascular endothelial growth factor receptor signaling pathway	5/279	58/18903	0.00163514497604333	0.00944274821243872	0.00636515514693822	FGF9/FGF18/SULF1/VEGFB/EMILIN1	5
BP	GO:0060350	endochondral bone morphogenesis	5/279	58/18903	0.00163514497604333	0.00944274821243872	0.00636515514693822	FGF18/COMP/MMP16/COL27A1/TSKU	5
BP	GO:0048545	response to steroid hormone	13/279	339/18903	0.00166150656363047	0.00957826693214849	0.00645650542514757	TNF/IGFBP2/ANXA1/SERPINF1/SFRP1/ADAM9/TGFB1/MDK/EPO/LOX/EGLN2/SPP1/ANXA3	13
